date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:03:59	252679/252679	---M-Z	200	added ('OK')	text/html	etag:%223db07-6655a0e4-42ad1274a05e570e;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/ui-notification.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/ui-notification.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:03:59	313551/313551	---M-Z	200	added ('OK')	text/html	etag:%224c8cf-6655a0e4-7cc00664fc52a6db;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/ui-card-customs.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/ui-card-customs.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:03:59	234862/234862	---M-Z	200	added ('OK')	text/html	etag:%223956e-6655a0e4-21d08e7a3527d30c;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/ui-card-weather.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/ui-card-weather.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:03:59	225385/225385	---M-Z	200	added ('OK')	text/html	etag:%2237069-6655a0e4-f9eaadbe0b7f1ab;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/ui-card-draggable.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/ui-card-draggable.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:04	226244/226244	---M-Z	200	added ('OK')	text/html	etag:%22373c4-6655a0e4-4bbf7a1743c68898;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/component-nestable.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/component-nestable.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:06	242680/242680	---M-Z	200	added ('OK')	text/html	etag:%223b3f8-6655a0e4-a4a2fc5114a8a09d;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/component-noui-slider.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/component-noui-slider.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:06	227580/227580	---M-Z	200	added ('OK')	text/html	etag:%22378fc-6655a0e4-703fb57bb48ceef2;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/component-sweetalert.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/component-sweetalert.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:06	227013/227013	---M-Z	200	added ('OK')	text/html	etag:%22376c5-6655a0e4-8c99516db9a9486a;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/component-rating.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/component-rating.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:08	227040/227040	---M-Z	200	added ('OK')	text/html	etag:%22376e0-6655a0e4-2afbfe7188378cfa;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/component-toastr.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/component-toastr.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:09	406376/406376	---M-Z	200	added ('OK')	text/html	etag:%2263368-6655a0e4-fe716ef9fba9a422;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/form-inputs.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/form-inputs.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:09	326936/326936	---M-Z	200	added ('OK')	text/html	etag:%224fd18-6655a0e4-ffafe942f8975096;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/form-input-groups.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/form-input-groups.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:21	264685/264685	---M-Z	200	added ('OK')	text/html	etag:%22409ed-6655a0e4-652454910e603d8f;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/form-input-grid.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/form-input-grid.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:24	348845/348845	---M-Z	200	added ('OK')	text/html	etag:%22552ad-6655a0e4-b414dbe88f1f5253;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/form-checkbox-radio.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/form-checkbox-radio.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:24	222406/222406	---M-Z	200	added ('OK')	text/html	etag:%22364c6-6655a0e4-8b93f743387387c4;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/form-bootstrap-switch.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/form-bootstrap-switch.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:33	329147/329147	---M-Z	200	added ('OK')	text/html	etag:%22505bb-6655a0e4-8c7d09c8dd9d72f1;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/form-select2.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/form-select2.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:35	219658/219658	---M-Z	200	added ('OK')	text/html	etag:%2235a0a-6655a0e4-871cdd0a456afa5e;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/form-dropzone.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/form-dropzone.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:42	224556/224556	---M-Z	200	added ('OK')	text/html	etag:%2236d2c-6655a0e4-9c094b9a6e0866b6;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/form-mask.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/form-mask.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:48	239419/239419	---M-Z	200	added ('OK')	text/html	etag:%223a73b-6655a0e4-6de99330f917b743;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/form-custom-validation.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/form-custom-validation.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:48	236238/236238	---M-Z	200	added ('OK')	text/html	etag:%2239ace-6655a0e4-eab7679bbd74d5a1;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/form-bootstrap-validation.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/form-bootstrap-validation.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:49	230207/230207	---M-Z	200	added ('OK')	text/html	etag:%223833f-6655a0e4-3e2207e12c66248d;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/form-picker-colorpicker.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/form-picker-colorpicker.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:49	222963/222963	---M-Z	200	added ('OK')	text/html	etag:%22366f3-6655a0e4-f398104e7f83227b;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/form-typeahead.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/form-typeahead.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:49	227502/227502	---M-Z	200	added ('OK')	text/html	etag:%22378ae-6655a0e4-f6ca30f1e8618e16;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/form-picker-bootstrap-rangepicker.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/form-picker-bootstrap-rangepicker.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:49	222497/222497	---M-Z	200	added ('OK')	text/html	etag:%2236521-6655a0e4-35c96563a19773e4;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/form-picker-bootstrap-datepicker.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/form-picker-bootstrap-datepicker.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:50	221401/221401	---M-Z	200	added ('OK')	text/html	etag:%22360d9-6655a0e4-9320d186d42095b5;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/form-picker-material-datepicker.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/form-picker-material-datepicker.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:50	219484/219484	---M-Z	200	added ('OK')	text/html	etag:%223595c-6655a0e4-b80c0d9d805370a0;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/form-editor-quill.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/form-editor-quill.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:51	219393/219393	---M-Z	200	added ('OK')	text/html	etag:%2235901-6655a0e4-f84ab562e038f01a;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/form-editor-tinymce.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/form-editor-tinymce.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:51	283130/283130	---M-Z	200	added ('OK')	text/html	etag:%22451fa-6655a0e4-86f266c1399824ee;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/form-basic.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/form-basic.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:52	247985/247985	---M-Z	200	added ('OK')	text/html	etag:%223c8b1-6655a0e4-e065ae6dbf96a19b;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/form-vertical.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/form-vertical.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:52	259204/259204	---M-Z	200	added ('OK')	text/html	etag:%223f484-6655a0e4-b7ccdd25ef3f981c;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/form-horizontal.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/form-horizontal.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:53	259760/259760	---M-Z	200	added ('OK')	text/html	etag:%223f6b0-6655a0e4-fec856472aa5cdea;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/form-actions.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/form-actions.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:53	237667/237667	---M-Z	200	added ('OK')	text/html	etag:%223a063-6655a0e4-3d3b4c07cb3cb81b;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/form-row-separator.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/form-row-separator.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:56	240607/240607	---M-Z	200	added ('OK')	text/html	etag:%223abdf-6655a0e4-2bfad77a43069729;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/form-bordered.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/form-bordered.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:57	225784/225784	---M-Z	200	added ('OK')	text/html	etag:%22371f8-6655a0e4-9843de0f221f73c4;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/form-detail.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/form-detail.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:58	234285/234285	---M-Z	200	added ('OK')	text/html	etag:%223932d-6655a0e4-e7bd99d5e13e24d1;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/form-striped-row.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/form-striped-row.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:04:58	224615/224615	---M-Z	200	added ('OK')	text/html	etag:%2236d67-6655a0e4-79916a154d8f8241;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/form-floating-input.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/form-floating-input.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:05:04	260054/260054	---M-Z	200	added ('OK')	text/html	etag:%223f7d6-6655a0e4-e09c3495c260007d;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/form-wizard.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/form-wizard.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:05:09	228553/228553	---M-Z	200	added ('OK')	text/html	etag:%2237cc9-6655a0e4-24f4f82564f13b64;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/form-repeater.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/form-repeater.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:05:09	292985/292985	---M-Z	200	added ('OK')	text/html	etag:%2247879-6655a0e4-64ae1070d0ed67e;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/table-basic.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/table-basic.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:05:10	266158/266158	---M-Z	200	added ('OK')	text/html	etag:%2240fae-6655a0e4-e92a38e1265b965a;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/table-sizing.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/table-sizing.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:05:10	282715/282715	---M-Z	200	added ('OK')	text/html	etag:%224505b-6655a0e4-441ff3e47c2e7335;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/table-dark-basic.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/table-dark-basic.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:05:11	306453/306453	---M-Z	200	added ('OK')	text/html	etag:%224ad15-6655a0e4-7da448fb897e0bdc;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/table-layout-coloured.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/table-layout-coloured.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:05:12	392317/392317	---M-Z	200	added ('OK')	text/html	etag:%225fc7d-6655a0e4-c36710b2da9060dd;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/table-datatable-api.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/table-datatable-api.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:05:12	355179/355179	---M-Z	200	added ('OK')	text/html	etag:%2256b6b-6655a0e4-ac7f3f001e14c049;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/table-datatable-basic.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/table-datatable-basic.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:05:12	488639/488639	---M-Z	200	added ('OK')	text/html	etag:%22774bf-6655a0e4-fc28cad962cc308;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/table-datatable-advanced.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/table-datatable-advanced.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:05:14	220686/220686	---M-Z	200	added ('OK')	text/html	etag:%2235e0e-6655a0e4-b0dbbfed816071c0;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/chart-apex-line.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/chart-apex-line.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:05:14	220033/220033	---M-Z	200	added ('OK')	text/html	etag:%2235b81-6655a0e4-d50982bd04af430d;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/chart-apex-area.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/chart-apex-area.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:05:16	221797/221797	---M-Z	200	added ('OK')	text/html	etag:%2236265-6655a0e4-7f062fd29520cadf;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/chart-apex-radial.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/chart-apex-radial.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:05:16	220244/220244	---M-Z	200	added ('OK')	text/html	etag:%2235c54-6655a0e4-3d5cf04f660107c8;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/chart-apex-bar.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/chart-apex-bar.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:05:24	220018/220018	---M-Z	200	added ('OK')	text/html	etag:%2235b72-6655a0e4-f9c1a76a60e8225d;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/chart-apex-radar.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/chart-apex-radar.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:05:26	220251/220251	---M-Z	200	added ('OK')	text/html	etag:%2235c5b-6655a0e4-af85968e2d6bf33a;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/chart-apex-pie.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/chart-apex-pie.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:05:28	228143/228143	---M-Z	200	added ('OK')	text/html	etag:%2237b2f-6655a0e4-edd4d2ed1f1e3b3f;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/pages-animation.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/pages-animation.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:05:28	223621/223621	---M-Z	200	added ('OK')	text/html	etag:%2236985-6655a0e4-515f98de9bedc2df;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/pages-search-result.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/pages-search-result.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:05:29	243970/243970	---M-Z	200	added ('OK')	text/html	etag:%223b902-6655a0e4-4fb77be2763fffa0;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/pages-gallery.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/pages-gallery.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:05:29	222608/222608	---M-Z	200	added ('OK')	text/html	etag:%2236590-6655a0e4-dbab5a3d52f8aec9;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/pages-treeview.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/pages-treeview.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:05:35	219183/219183	---M-Z	200	added ('OK')	text/html	etag:%223582f-6655a0e4-442ee1ce65f60398;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/icon-tabler.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/icon-tabler.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:05:36	227241/227241	---M-Z	200	added ('OK')	text/html	etag:%22377a9-6655a0e4-decdb5d836d5dc35;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/pages-block-ui.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/pages-block-ui.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:05:41	219907/219907	---M-Z	200	added ('OK')	text/html	etag:%2235b03-6655a0e4-f6a426276c64840d;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/pages-session-timeout.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/pages-session-timeout.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:05:43	219196/219196	---M-Z	200	added ('OK')	text/html	etag:%223583c-6655a0e4-b244009a19657ff9;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/icon-solar.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/icon-solar.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:05:45	2130/2130	---M-Z	200	added ('OK')	text/html	etag:%22852-662f71ea-24e8b98f49f3d4a0;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/authentication-error.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/authentication-error.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:05:46	15646/15646	---M-Z	200	added ('OK')	text/html	etag:%223d1e-662f71ea-1d76294a75a70cd6;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/authentication-login2.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/authentication-login2.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:05:57	15753/15753	---M-Z	200	added ('OK')	text/html	etag:%223d89-662f71ea-e1b92799d34b905d;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/authentication-register.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/authentication-register.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:06:00	15278/15278	---M-Z	200	added ('OK')	text/html	etag:%223bae-662f71ea-4b9d29df1ec6ee40;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/authentication-register2.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/authentication-register2.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:06:01	13996/13996	---M-Z	200	added ('OK')	text/html	etag:%2236ac-662f71ea-f3ad26f94d44d2f2;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/authentication-forgot-password.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/authentication-forgot-password.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:06:03	13605/13605	---M-Z	200	added ('OK')	text/html	etag:%223525-662f71ea-a6fdd18938cfc498;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/authentication-forgot-password2.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/authentication-forgot-password2.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
15:06:04	14596/14596	---M-Z	200	added ('OK')	text/html	etag:%223904-662f71ea-c39405412be3ddeb;gz%22	https://bootstrapdemos.wrappixel.com/materialpro/dist/main/authentication-two-steps.html	C:/Users/peikore/OneDrive/Desktop/HefraTemplate/HefraTemplate/bootstrapdemos.wrappixel.com/materialpro/dist/main/authentication-two-steps.html	(from https://bootstrapdemos.wrappixel.com/materialpro/dist/main/index.html)
